,address,lat,long,name
204,서울특별시 마포구 토정로 295 (용강동),37.541186,126.942209,마포용강동
205,서울특별시 마포구 양화로 125 (서교동),37.554636,126.92036,홍대입구역사거리R
206,서울특별시 마포구 마포대로 173-14 (아현동),37.550800,126.953432,마포경찰서후문
207,서울특별시 마포구 마포대로 130 (공덕동),37.545913,126.952956,공덕
208,"서울특별시 마포구 양화로 45 (서교동, 메세나폴리스)",37.5509,126.9134,합정폴리스R
209,서울특별시 마포구 양화로 178 (동교동),37.557491,126.925146,홍대공항철도역
210,서울특별시 마포구 독막로 311 (염리동),37.543876,126.947680,마포염리
211,서울특별시 마포구 서강로 69 (창전동),37.549377,126.931661,서강광흥창역
212,"서울특별시 마포구 월드컵로1길 14 (합정동) 마포한강푸르지오 110, 111, 112-2",37.549630,126.912999,합정
213,서울특별시 마포구 백범로 89-5 (대흥동),37.548178,126.941576,서강대흥역
214,서울특별시 마포구 양화로 105 (서교동),37.553376,126.918564,서교동사거리
215,서울특별시 마포구 월드컵북로54길 17 (상암동),37.58147,126.888983,상암사보이시티
216,서울특별시 마포구 신촌로16길 10 (노고산동),37.555137,126.934694,신촌오거리
217,서울특별시 마포구 상암산로 34,37.5763132,126.8892477,상암디지털큐브
218,서울특별시 마포구 독막로 88 (상수동),37.5474817,126.92321579999998,상수역
219,서울특별시 마포구 마포대로 86 (도화동) 창강빌딩,37.5424641,126.95057730000008,공덕오거리
220,서울특별시 마포구 백범로 23 (신수동),37.5524584,126.9378262,서강대
221,서울특별시 마포구 성암로 267 (상암동),37.581297,126.890908,상암MBC
222,"서울특별시 마포구 양화로 165, 상진빌딩 1층 (동교동)",37.557175,126.923654,홍대역
223,"서울특별시 마포구 월드컵북로 22, 영준빌딩 1층 (동교동)",37.556928,126.919819,동교
224,"서울특별시 마포구 마포대로 201, 마포트라팰리스II (아현동)",37.55218737,126.9555203,애오개역
225,"서울특별시 마포구 월드컵북로 375, DMC이안오피스텔1단지 102호,202호 (상암동)",37.577623,126.890684,상암DMC
226,"서울특별시 마포구 마포대로 45, 일진빌딩 1층 (도화동)",37.54043451,126.9463168,마포일진빌딩
227,서울특별시 마포구 마포대로 68 (도화동) 마포아크로타워,37.54145556,126.948819,마포아크로
228,서울특별시 마포구 와우산로 64 (상수동),37.550266,126.923179,홍대삼거리
229,서울특별시 마포구 월드컵로 74 (서교동),37.555829,126.910637,망원역
230,서울특별시 마포구 백범로 212 (신공덕동) 마포이마트,37.542421,126.953341,마포이마트
231,"서울특별시 마포구 양화로 45 (서교동, 메세나폴리스)",37.551004,126.913848,합정메세나몰
232,서울특별시 마포구 신촌로 262 (아현동),37.557097,126.954834,아현역대로
233,서울특별시 마포구 성암로 179 (상암동),37.57609,126.89897,디지털미디어시티역
234,서울특별시 마포구 양화로 166 (동교동),37.556743503599,126.924166543608,홍대역8번출구
235,"서울특별시 마포구 월드컵로3길 14 (합정동, 마포 한강 2차 푸르지오)",37.55109819950203,126.9123070691659,합정푸르지오
236,서울특별시 마포구 마포나루길 435 (망원동),37.5545625,126.8956875,망원한강공원
237,"서울특별시 서대문구 가재울미래로 2 (남가좌동, DMC파크뷰자이)",37.5749841,126.9164441,가재울뉴타운
238,"서울특별시 서대문구 거북골로 84 (남가좌동, DMC에코자이104동)",37.577386,126.920815,남가좌사거리
239,서울특별시 서대문구 신촌로 73 (창천동),37.556167,126.934673,신촌역
240,서울특별시 서대문구 연희로 97 (연희동),37.566702,126.930475,연희동
241,"서울특별시 서대문구 신촌로35길 10 (북아현동, e편한세상신촌 4단지)",37.558421,126.956349,아현역
242,서울특별시 서대문구 통일로 451 (홍제동),37.588658,126.943864,홍제역
243,서울특별시 서대문구 연세로 50 (신촌동) 연세대학교,37.562644,126.937529,연세백양로
244,서울특별시 서대문구 연희로 144 (연희동),37.5702143,126.9339777,연희DT
245,서울특별시 서대문구 충정로 53 (충정로2가),37.56367995,126.9646045,경기대
246,서울특별시 서대문구 연세로 10-1 (창천동),37.55648577,126.9371155,신촌
247,서울특별시 서대문구 이화여대길 34 (대현동),37.55848315,126.9459643,이대R
248,"서울특별시 서대문구 연세로 50, 연세세브란스 종합관 (신촌동)",37.56177145,126.9414708,연세종합관
249,서울특별시 서대문구 이화여대길 52 (대현동) 이화여자대학교 B415호,37.561631,126.94735,이대ECC
250,서울특별시 서대문구 연세로 35 (창천동),37.558706,126.936727,연대
251,서울특별시 서대문구 신촌로 129 (창천동),37.556505,126.940238,신촌아트레온
