상권_코드_명,상권_코드,기준 년 코드,기준_분기_코드,월_평균_소득_금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,여가_지출_총금액,문화_지출_총금액,교육_지출_총금액,유흥_지출_총금액
우장산로6길,1000598,2017.6129032258063,2.5483870967741935,3682155.4838709678,7.612903225806452,9091636441.516129,2189077604.419355,1103757711.0,627368138.967742,1081924487.064516,1547083002.8709676,344049501.7419355,255496400.12903225,1558112146.612903,384767448.7096774
원신길,1000842,2017.6129032258063,2.5483870967741935,2576967.4838709678,5.645161290322581,5848613921.67742,1631376224.2580645,698929432.6129032,427571167.1935484,810227029.8064516,916518769.4193548,223895274.12903225,179066316.0,722162877.0967742,238866831.16129032
원효로19길,1000065,2017.6129032258063,2.5483870967741935,4233278.0,7.935483870967742,6549076121.290322,1656555483.2258065,783711412.3548387,472118871.12903225,825162458.9354838,1103676452.6774194,242626502.96774194,190859509.03225806,1000994564.8387097,273370866.12903225
원효로41길,1000066,2017.6129032258063,2.5483870967741935,4039509.8387096776,7.612903225806452,5870317871.612904,1507640719.7741935,706593003.6451613,434566572.6451613,750551499.8709677,983972878.5806452,225001092.9032258,174343897.67741936,842933166.2580645,244715040.2580645
원효로53길,1000067,2017.6129032258063,2.5483870967741935,4185219.7419354836,7.612903225806452,6395563624.645162,1636803995.096774,778431782.3870968,489506313.2903226,807574681.5806452,1082313913.032258,245702505.2580645,195840847.80645162,887247599.1290323,272141987.0645161
원효로89길,1000068,2017.6129032258063,2.5483870967741935,4577687.161290322,8.548387096774194,5706534799.774194,1436665134.8387096,715671623.7741935,436610764.0967742,703448373.2258065,901413352.548387,223464024.9032258,189085421.22580644,846074845.7741935,254101259.38709676
월드컵로10길,1000497,2017.6129032258063,2.5483870967741935,3293426.290322581,6.645161290322581,8662475025.161291,2128752832.8064516,1067331277.0645162,673761860.1935484,1014382479.6774193,1475775924.2258065,339765595.2903226,273163219.8064516,1318309668.612903,371232167.483871
월드컵로11길,1000498,2017.6129032258063,2.5483870967741935,3158049.8387096776,6.612903225806452,10496348243.64516,2669100991.2580647,1277540817.903226,782868316.3225807,1268786637.419355,1764416419.580645,382518976.0967742,329326070.0322581,1572480492.0,449309523.0322581
월드컵로16길,1000499,2017.6129032258063,2.5483870967741935,3290385.870967742,6.645161290322581,9838959704.580645,2444152798.870968,1204563851.7741935,737220038.0,1171983305.6451614,1671116133.1612904,376007495.5483871,303638603.483871,1511178766.8387096,419098711.2580645
월드컵로19길,1000500,2017.6129032258063,2.5483870967741935,3272056.1612903224,6.612903225806452,9170116896.903225,2318568542.483871,1118191708.096774,680881006.0645162,1114444279.935484,1545217176.032258,344339352.0645161,282844822.7419355,1375266546.8709676,390363462.61290324
월드컵로25길,1000501,2017.6129032258063,2.5483870967741935,3445234.8387096776,7.225806451612903,11596901183.67742,2951738074.096774,1404122810.516129,827323738.2903225,1436343349.612903,1921334168.2580645,438738167.5483871,346011865.32258064,1787830319.8709676,483458690.16129035
월드컵로36길,1000502,2017.6129032258063,2.5483870967741935,3491496.5161290322,7.258064516129032,10572626787.580645,2814311172.096774,1256787028.451613,728062621.9354838,1384161417.8387096,1695656078.935484,367102810.38709676,311978053.5483871,1572012368.1290324,442555236.2580645
월드컵로7길,1000503,2017.6129032258063,2.5483870967741935,3957111.6129032257,7.612903225806452,9806630217.129032,2445827823.032258,1204984048.6451614,741802399.7096775,1163649928.8064516,1666553282.387097,375165643.5483871,306499152.12903225,1481816786.451613,420331152.41935486
월드컵로8길,1000504,2017.6129032258063,2.5483870967741935,4252545.451612903,7.806451612903226,7209464890.967742,1756264604.451613,899371216.4193548,561347225.1935484,841579717.6774193,1242557277.6451614,289972142.7741935,226546841.48387095,1078345543.516129,313480321.8064516
월정로20길,1000599,2017.6129032258063,2.5483870967741935,2708324.580645161,5.709677419354839,12206216514.741936,2963010645.967742,1500818059.2903225,951473368.3548387,1500147465.451613,2109532822.451613,536109342.6451613,358120761.483871,1786041473.1290324,500962575.9677419
율곡로10길,1000013,2017.6129032258063,2.5483870967741935,3017694.870967742,6.612903225806452,2210759161.0,613174483.1935484,277323850.7741935,180264182.2580645,315485920.2580645,363032254.0967742,101221617.70967741,68857389.67741935,197024254.61290324,94375208.41935484
율곡로16길,1000014,2017.6129032258063,2.5483870967741935,3082167.9677419355,6.612903225806452,2711127923.677419,778078029.967742,330210289.41935486,208124224.9032258,373730144.6451613,416013323.0645161,96454497.35483871,89449532.5483871,299793144.2903226,119274737.48387097
은천로25길,1000825,2017.6129032258063,2.5483870967741935,3588030.7741935486,7.612903225806452,9782703841.870968,2586445140.935484,1164991610.612903,685152078.6451613,1251749827.096774,1595874357.1290324,344793851.9677419,293202824.0322581,1450652171.451613,409841980.0
은평로10길,1000412,2017.6129032258063,2.5483870967741935,3216912.0967741935,6.612903225806452,9611479289.258064,2412807749.709677,1170845483.7096775,707636224.1290323,1219840408.8387096,1645980380.612903,383169321.4516129,280997974.0,1388346125.096774,401855621.7096774
은평로13길,1000413,2017.6129032258063,2.5483870967741935,3211693.193548387,6.612903225806452,9969619559.67742,2498812631.225806,1217575653.419355,738131738.4193548,1266695808.096774,1725096167.096774,394268631.32258064,291887800.9354839,1416217000.935484,420934128.2258065
은평로20길,1000414,2017.6129032258063,2.5483870967741935,3312541.8387096776,7.0,6651698570.645162,1731975180.6451614,803553805.2258065,484869488.9032258,878865511.6774193,1119294810.2258065,255480232.7419355,196328903.19354838,904927953.7096775,276402684.32258064
은평로3길,1000415,2017.6129032258063,2.5483870967741935,2906148.064516129,6.612903225806452,11647848367.032259,2901920870.483871,1419363162.935484,847649849.3548387,1466925341.1612904,2009516107.3225806,452157407.5483871,339755965.5483871,1719304499.8709676,491255162.8064516
은평로8길,1000416,2017.6129032258063,2.5483870967741935,3034746.129032258,6.612903225806452,11534698734.774193,2910718632.774194,1401988975.3548386,855656280.1935484,1468062546.387097,1958475778.6451614,463770908.9354839,338841912.2580645,1659571603.096774,477612097.12903225
은행정로5길,1000540,2017.6129032258063,2.5483870967741935,3582328.2258064514,7.290322580645161,6251626771.096774,1590986567.0,741717924.8709677,429944168.2903226,778216643.1612903,1032385136.6129032,222091492.19354838,183038165.61290324,1016260911.4193548,256985761.93548387
은행정로7길,1000541,2017.6129032258063,2.5483870967741935,3299402.8387096776,7.032258064516129,8517620468.709678,2218387144.354839,1019003288.7096775,603839874.4193548,1083863848.6451614,1387758543.8709676,319829650.7741935,255849002.61290324,1281935316.7741935,347153798.5483871
응암로12길,1000417,2017.6129032258063,2.5483870967741935,2616084.0,5.612903225806452,5139918128.67742,1402587377.6451614,610784351.967742,365463987.1935484,706371138.1935484,833971667.8709677,182501003.7419355,153181969.48387095,671891781.0,213164851.58064517
응암로13길,1000418,2017.6129032258063,2.5483870967741935,2825737.870967742,6.161290322580645,6107474795.870968,1606956306.548387,734104638.2903225,440673419.516129,812347167.6774193,1016177718.451613,231776842.4516129,180478078.38709676,832583916.5806452,252376707.96774194
응암로14길,1000419,2017.6129032258063,2.5483870967741935,3228890.7741935486,6.645161290322581,5841977098.129032,1572395414.612903,697143577.3225807,414559560.9677419,784104527.2258065,951151635.9032258,216934567.38709676,173249155.0,791729143.7096775,240709516.0
응암로1길,1000446,2017.6129032258063,2.5483870967741935,2984663.193548387,6.612903225806452,10685376254.806452,2731810411.16129,1292701939.967742,770830712.5806452,1387005467.0,1825861121.6451614,400040511.9354839,310605628.516129,1513820262.064516,452700199.9354839
응암로22길,1000420,2017.6129032258063,2.5483870967741935,3109123.0322580645,6.935483870967742,8420878933.870968,2247977099.16129,1007330196.548387,604573575.7419355,1130796431.612903,1392300134.096774,315737518.58064514,248635079.06451613,1125548079.903226,347980819.16129035
응암로34길,1000421,2017.6129032258063,2.5483870967741935,3169676.0967741935,6.612903225806452,11661485102.967741,3018347030.322581,1405749905.3548386,849133218.7419355,1521866755.387097,1957598050.7096775,448981217.9032258,343042854.16129035,1633166740.612903,483599329.7741935
이문로42길,1000194,2017.6129032258063,2.5483870967741935,3314102.1612903224,6.612903225806452,9000743539.516129,2625750338.419355,1070423902.7096775,654210970.3870968,1256170515.7096775,1341178687.6774194,296146151.2580645,295149811.0322581,1077253705.1935484,384459457.12903225
이촌로22길,1000069,2017.6129032258063,2.5483870967741935,3992709.129032258,7.645161290322581,5213872163.225806,1267121271.8387096,646917859.8064516,403705362.4516129,665245154.7419355,946341169.9032258,217494689.38709676,149161599.06451613,692021834.967742,225863221.06451613
이태원로27길,1000070,2017.6129032258063,2.5483870967741935,3661017.6774193547,7.483870967741935,6815134185.580646,1655165794.7096775,859623135.7741935,559646085.7741935,816286472.6129032,1202282895.8064516,305129597.4516129,210062121.38709676,913162229.967742,293775852.0967742
이태원로54길,1000071,2017.6129032258063,2.5483870967741935,4415662.354838709,8.096774193548388,5393048981.967742,1266176945.6451614,679027981.1612903,452315570.6451613,620436373.483871,964258714.2903225,249755605.48387095,165978224.58064517,767358213.7419355,227741352.93548387
이화장길,1000015,2017.6129032258063,2.5483870967741935,3135752.580645161,6.612903225806452,4923019097.32258,1382584266.096774,604978279.1612903,380465235.12903225,661586725.0645162,761126715.5806452,177688824.51612905,164957878.0967742,570916209.0,218714964.67741936
인수봉로56길,1000343,2017.6129032258063,2.5483870967741935,2585549.2258064514,5.612903225806452,8553626286.645162,2263837968.709677,1029137094.2903225,622181715.6129032,1163792701.451613,1448539850.451613,308327315.41935486,253572938.4516129,1099013110.451613,365223591.8064516
인수봉로72길,1000344,2017.6129032258063,2.5483870967741935,2930959.064516129,6.225806451612903,9308737929.67742,2488516623.096774,1115870767.483871,667776144.032258,1271286667.580645,1551967596.2903225,336559328.0967742,275546046.61290324,1209982293.8064516,391232462.67741936
인수봉로79길,1000345,2017.6129032258063,2.5483870967741935,2790837.129032258,6.0,6529483814.451612,1741726877.580645,784165921.451613,469333227.6451613,892226136.9032258,1093006656.096774,236543960.7419355,192567125.9032258,844116333.6129032,275797574.516129
인촌로17가길,1000289,2017.6129032258063,2.5483870967741935,3689656.8387096776,7.258064516129032,4724726618.67742,1263527641.7741935,607193003.0,353909534.87096775,601405889.3225807,670087186.7741935,162065805.61290324,175263745.06451613,660916842.451613,230356969.80645162
인촌로1길,1000290,2017.6129032258063,2.5483870967741935,3160647.8387096776,6.612903225806452,6404134223.83871,1739939044.516129,798519329.3870968,492330068.6451613,822775159.6129032,972200626.516129,223835010.19354838,223512168.32258064,836663059.1612903,294359757.483871
인촌로24길,1000292,2017.6129032258063,2.5483870967741935,3619969.2580645164,7.612903225806452,3998540445.16129,976381085.7096775,524091593.61290324,288197778.483871,504399539.4516129,600360568.032258,157131447.77419356,138336728.93548387,616016141.2903225,193625561.87096775
인촌로5길,1000293,2017.6129032258063,2.5483870967741935,3087810.193548387,6.483870967741935,4981935447.0,1307269678.580645,645691907.9032258,365409241.41935486,628924244.3870968,695157092.8387097,172626025.83870968,186000634.19354838,735743638.1290323,245112983.70967743
인촌로6길,1000294,2017.6129032258063,2.5483870967741935,3181927.419354839,6.612903225806452,6645190638.548388,1851661419.1612904,808453152.1612903,514626809.41935486,887575358.8709677,1049841521.3548387,235462268.41935483,219518730.4516129,786876823.451613,291174555.2580645
인헌길,1000826,2017.6129032258063,2.5483870967741935,3403847.9677419355,7.032258064516129,10805162514.870968,2853729888.516129,1321719065.8064516,811461693.8064516,1375858536.1290324,1755812720.1612904,404199018.7741935,347402916.87096775,1470270850.2258065,464707824.58064514
일원로3길,1000933,2017.6129032258063,2.5483870967741935,3746662.129032258,7.483870967741935,9151185529.548388,2144291334.612903,1144313836.935484,686093716.8709677,1060321477.7419355,1594211378.6774194,390570903.2903226,263771098.0967742,1476038650.7741935,391573132.5483871
일원로9길,1000934,2017.6129032258063,2.5483870967741935,4030595.7741935486,7.967741935483871,8566086833.580646,2070532173.7419355,1066921165.483871,639784026.516129,1025886161.032258,1479403205.064516,356834255.516129,249406805.6451613,1310115454.612903,367203585.9677419
자양로11길,1000158,2017.6129032258063,2.5483870967741935,2910780.9677419355,6.193548387096774,9139527893.225807,2456246981.806452,1113655532.935484,687487049.8064516,1170714104.451613,1485965299.3548386,336073463.516129,292112101.87096775,1206381475.935484,390891883.5483871
자양로15길,1000159,2017.6129032258063,2.5483870967741935,3105769.0322580645,6.612903225806452,8863461179.806452,2327646152.774194,1090993717.2258065,696775803.6129032,1092974192.451613,1454876332.3225806,337882167.7741935,287187166.9677419,1190622105.580645,384503541.0967742
자양로26길,1000160,2017.6129032258063,2.5483870967741935,3105157.064516129,6.612903225806452,11628687224.225807,3131065508.580645,1431220936.6774194,901901135.8064516,1484608097.935484,1915129311.6451614,428799668.0,381457645.6451613,1444370794.548387,510134125.38709676
자양로45길,1000161,2017.6129032258063,2.5483870967741935,2991544.8387096776,6.612903225806452,9097216517.548388,2370597507.16129,1101012229.612903,657056076.8709677,1171718109.516129,1523715905.2580645,337663011.2580645,275767136.516129,1276780983.419355,382905557.9354839
자양로50길,1000162,2017.6129032258063,2.5483870967741935,3048463.7419354836,6.612903225806452,9437358961.35484,2375143884.806452,1153164493.548387,689987675.548387,1195350279.451613,1625881244.1612904,367995775.12903225,278265144.2903226,1351620183.0,399950281.41935486
자양로53길,1000163,2017.6129032258063,2.5483870967741935,2873154.129032258,6.612903225806452,10359217307.870968,2726372510.7419353,1248987369.935484,739687252.3870968,1354993882.483871,1725337128.1612904,378801045.6451613,312099875.2903226,1437612639.3548386,435325603.87096775
자양번영로3길,1000164,2017.6129032258063,2.5483870967741935,4212047.161290322,7.645161290322581,7715204264.741936,1960987167.7419355,933524646.9354838,542191696.7741935,952732190.967742,1284547111.419355,280100315.83870965,227411486.9032258,1203926830.419355,329782817.7419355
자하문로7길,1000016,2017.6129032258063,2.5483870967741935,3773033.5161290322,7.612903225806452,4016412657.290323,1038687379.9032258,484130785.67741936,297556783.0,523963641.2580645,668794166.2903225,152306246.0,119631209.16129032,563878429.2580645,167464016.7419355
장군봉1길,1000827,2017.6129032258063,2.5483870967741935,3324351.419354839,6.612903225806452,9196487326.548388,2511660186.774194,1127269871.6451614,729413736.8387097,1202109326.032258,1483575542.7741935,350505035.5483871,304199054.0322581,1090405756.451613,397348816.4516129
장군봉2길,1000828,2017.6129032258063,2.5483870967741935,3345246.290322581,6.612903225806452,7747760426.645162,2090437523.7419355,949033636.8064516,606899663.3870968,993862160.7096775,1255366620.7096775,291370283.6451613,256231230.70967743,970521986.5806452,334037320.3548387
장문로45길,1000072,2017.6129032258063,2.5483870967741935,3666629.64516129,7.225806451612903,9039473833.967741,2412398346.064516,1126376242.903226,722584929.6774193,1189854205.612903,1539063759.1935484,346412599.3548387,290998375.83870965,1004788858.6129032,406996516.7096774
장승배기로10길,1000775,2017.6129032258063,2.5483870967741935,3971284.064516129,7.612903225806452,8507178980.774194,2217393291.516129,1033613015.7096775,646386062.9354838,1085811626.451613,1408593397.387097,317586551.0967742,264596464.58064517,1168182848.7419355,365015722.3548387
장승배기로19길,1000776,2017.6129032258063,2.5483870967741935,3203686.3870967743,6.612903225806452,7867740376.709678,2149265924.903226,963517429.3225807,599135740.548387,1060156902.0967742,1249398995.1290324,292575255.58064514,255286956.41935483,956445904.8387097,341957267.87096775
장승배기로27길,1000777,2017.6129032258063,2.5483870967741935,2715316.9032258065,6.064516129032258,6491146407.5161295,1760344371.1612904,810567346.1935484,482730450.4516129,875438410.7741935,1002229614.032258,240746554.32258064,217306008.61290324,809708281.1612903,292075370.8064516
장월로1길,1000295,2017.6129032258063,2.5483870967741935,3282705.0322580645,6.612903225806452,5050391687.580646,1400315799.032258,608158772.6129032,363740352.83870965,686473710.4193548,799112631.7419355,176665203.03225806,157721461.61290324,642054848.8387097,216148907.4516129
장위로50길,1000296,2017.6129032258063,2.5483870967741935,2869068.806451613,6.258064516129032,5634575729.709678,1582101262.3225806,672395567.3548387,405864952.0322581,801990225.483871,902347240.8387097,201609172.80645162,171045244.48387095,660906178.6451613,236315885.7419355
장충단로8길,1000041,2017.6129032258063,2.5483870967741935,3047610.3225806453,6.612903225806452,4990175254.064516,1314339069.967742,621595091.9032258,389595695.61290324,645804726.1935484,818668084.8709677,196137150.9032258,160066400.70967743,623305189.9032258,220663844.0
장터길,1000123,2017.6129032258063,2.5483870967741935,4086829.935483871,7.612903225806452,10155556763.0,2682271182.16129,1213726881.387097,728658527.451613,1327528745.096774,1686907450.548387,360584527.38709676,304339793.9354839,1424008402.2580645,427531252.7741935
장한로14길,1000195,2017.6129032258063,2.5483870967741935,3233455.0,6.612903225806452,6081531392.741936,1523002724.548387,754174351.5806452,460394191.6451613,766258935.7096775,1036691017.0967742,266545977.38709676,177333941.48387095,843185330.4193548,253944922.87096775
장한로25길,1000196,2017.6129032258063,2.5483870967741935,3158379.806451613,6.612903225806452,7141258334.741936,1834375307.516129,881666042.6129032,557434858.0967742,909451880.9354838,1178254493.7741935,315768828.41935486,214789224.58064517,955006545.7741935,294511153.0322581
장한로26가길,1000197,2017.6129032258063,2.5483870967741935,3180905.7741935486,6.612903225806452,8585885121.67742,2069235834.419355,1073599578.4193548,671455236.2258065,1039465125.2903225,1486836223.2258065,395559146.8064516,248558904.19354838,1243164798.387097,358010274.7096774
장한로26길,1000198,2017.6129032258063,2.5483870967741935,3570448.580645161,7.612903225806452,7088020081.967742,1732461454.7096775,872642333.3870968,533778409.32258064,858585588.5806452,1215676499.3548386,296738752.4516129,204382525.5483871,1073663887.451613,300090631.16129035
장한로27가길,1000199,2017.6129032258063,2.5483870967741935,3525259.3870967743,7.451612903225806,6679303615.064516,1769862582.8709676,813553974.8387097,489446750.2580645,880534476.0645162,1084346040.903226,269138981.2258065,200256053.29032257,895081752.6774193,277083002.9354839
장한로27길,1000200,2017.6129032258063,2.5483870967741935,3296208.935483871,7.064516129032258,6833308510.032258,1817153599.548387,836970721.7096775,517637262.87096775,899866399.483871,1106584056.935484,284178739.9032258,207661545.0967742,879567118.6129032,283689065.87096775
장한로5길,1000201,2017.6129032258063,2.5483870967741935,2919209.1612903224,6.612903225806452,7468280998.741936,1997545239.7741935,918390545.3870968,566223551.5806452,997418343.6774193,1222307407.096774,311954301.7096774,227892786.4516129,914566768.0,311982055.0645161
장한로8길,1000202,2017.6129032258063,2.5483870967741935,3050860.709677419,6.612903225806452,5502936343.4838705,1384181144.2258065,686219101.548387,420997992.9677419,690688208.8709677,937576219.2580645,241582117.70967743,163200866.96774194,746451365.8709677,232039326.06451613
전농로29길,1000203,2017.6129032258063,2.5483870967741935,3042433.2258064514,6.548387096774194,6870697189.419354,1885437608.3548386,822208188.6774193,503781942.32258064,927876513.032258,1105908431.419355,239185327.48387095,212607134.4516129,880347383.7096775,293344659.9677419
전농로3길,1000204,2017.6129032258063,2.5483870967741935,3439632.129032258,6.967741935483871,7639842740.774194,2029160049.8064516,910227334.9032258,562067120.8064516,1011505591.7419355,1242135637.612903,283149381.3548387,227822068.5483871,1058055694.4193548,315719861.58064514
전농로4길,1000205,2017.6129032258063,2.5483870967741935,3180628.5161290322,6.612903225806452,8506352294.032258,2339426970.645161,1012612817.7096775,626461032.4193548,1157431900.032258,1336822323.1290324,321568496.7741935,257272187.83870968,1106540038.1612904,348216527.32258064
정릉로26길,1000297,2017.6129032258063,2.5483870967741935,3792997.0967741935,7.612903225806452,5646406911.774194,1530578721.1612904,671399251.7741935,395506433.483871,758273382.516129,906372056.967742,196253849.93548387,166215738.0,783248651.516129,238558826.41935483
정릉로27길,1000298,2017.6129032258063,2.5483870967741935,3795708.35483871,7.612903225806452,11138112009.387096,2929353541.193548,1341411981.6451614,798612356.1935484,1473525280.903226,1852188243.2903225,413039964.32258064,327732048.483871,1533114029.6774194,469134563.67741936
정릉로8길,1000299,2017.6129032258063,2.5483870967741935,2711687.6129032257,6.0,1835069002.612903,489731582.32258064,226307879.38709676,145102062.80645162,240015036.12903225,293883934.0,74395505.48387097,59279881.80645161,228066600.80645162,78286519.87096775
제기로21길,1000206,2017.6129032258063,2.5483870967741935,3448219.419354839,7.225806451612903,6097440578.225806,1789518485.6451614,728159894.7741935,445406833.67741936,879947517.5806452,911456453.0645162,208788731.80645162,199827811.22580644,675505153.967742,258829696.48387095
제기로5길,1000207,2017.6129032258063,2.5483870967741935,3473791.290322581,7.258064516129032,4030295777.516129,1077074405.7096775,516647503.41935486,300966600.3548387,533947386.32258064,602188664.6774193,147064734.16129032,143377209.4516129,517459513.7741935,191569759.6451613
조원로10길,1000829,2017.6129032258063,2.5483870967741935,2825054.419354839,6.193548387096774,10017906055.35484,2640631594.580645,1247617921.2903225,791793906.5806452,1244990980.6774194,1645564089.387097,410835320.7741935,327807874.61290324,1275329922.8709676,433334444.58064514
조원로18길,1000830,2017.6129032258063,2.5483870967741935,2898243.4516129033,6.612903225806452,7034814453.0,1882336041.612903,862007913.516129,533735823.4516129,896651591.3548387,1148687890.6451614,266080930.19354838,226582204.19354838,916215987.1612903,302516070.87096775
조원중앙로2길,1000831,2017.6129032258063,2.5483870967741935,3330867.7419354836,6.741935483870968,10826872994.193548,2896636447.483871,1326577358.6451614,810388286.0967742,1409760305.064516,1782016506.2903225,421018304.32258064,339046954.9354839,1379088654.903226,462340176.4516129
종로24길,1000017,2017.6129032258063,2.5483870967741935,3102168.870967742,6.258064516129032,1380976513.1612904,386840235.483871,175726670.06451613,109965222.96774194,197509325.80645162,228224584.7419355,65121873.451612905,42828121.258064516,114946436.58064516,59814042.80645161
종로58가길,1000018,2017.6129032258063,2.5483870967741935,3075272.4516129033,6.612903225806452,4172119147.419355,1058330711.483871,521690649.61290324,327435739.0967742,534771607.2258065,688871874.2258065,180659452.32258064,128799728.70967741,551069039.7096775,180490345.03225806
종로65길,1000019,2017.6129032258063,2.5483870967741935,2946342.419354839,6.612903225806452,8049696421.4838705,2088869680.1612904,995315626.8387097,623818340.2580645,1044087238.451613,1298159343.8064516,322227744.2580645,254956755.9032258,1073136574.6774193,349125117.12903225
종암로16길,1000300,2017.6129032258063,2.5483870967741935,3618228.7741935486,7.612903225806452,8898353659.161291,2427898206.580645,1061709063.5806452,635918140.1935484,1183526967.1290324,1423846660.096774,309410664.0645161,272025297.9677419,1207440747.967742,376577911.58064514
종암로19길,1000301,2017.6129032258063,2.5483870967741935,3918479.35483871,7.612903225806452,7324250995.709678,1960347272.7419355,879008889.2903225,527542848.58064514,961152495.451613,1193390657.451613,261308982.03225806,221472965.38709676,1008056600.1935484,311970284.58064514
종암로21길,1000302,2017.6129032258063,2.5483870967741935,4039871.935483871,8.0,6495260220.32258,1723287716.967742,772334267.1290323,456245745.7741935,841440181.967742,1060456903.0,229838011.0,193271711.77419356,946433690.516129,271951992.1935484
종암로24가길,1000303,2017.6129032258063,2.5483870967741935,3851205.935483871,7.612903225806452,6550650370.032258,1786063870.8709676,775822124.2580645,461947361.1935484,871972920.7419355,1049857446.8709677,225914170.41935483,197486074.38709676,906813031.1612903,274773370.12903225
종암로5길,1000304,2017.6129032258063,2.5483870967741935,3565129.064516129,7.612903225806452,4109268503.612903,1059705610.2903225,517240462.3548387,300068330.8064516,521368686.0322581,650352164.967742,153629469.38709676,134927653.96774194,584799962.9032258,187176162.9032258
주흥15길,1000877,2017.6129032258063,2.5483870967741935,3774255.3870967743,7.612903225806452,11387241870.935484,2661072071.548387,1446065309.6774194,910081316.451613,1285691644.1612904,1992443613.7096775,504521126.12903225,356565678.41935486,1735023083.451613,495778027.38709676
주흥길,1000878,2017.6129032258063,2.5483870967741935,3620637.7419354836,7.064516129032258,11703241481.290323,2739390928.032258,1477882397.419355,937216662.2580645,1308010719.032258,2033791968.8387096,501186261.7741935,370310612.516129,1824259744.1935484,511192187.2258065
중랑천로10길,1000260,2017.6129032258063,2.5483870967741935,2749318.7419354836,5.838709677419355,6713710761.741936,1864981153.1935484,798751249.7096775,499861814.483871,937046154.3548387,1067590825.7419355,257094844.9032258,206074434.12903225,810640574.2258065,271669711.0
중앙길,1000832,2017.6129032258063,2.5483870967741935,3111051.419354839,6.612903225806452,13373811989.806452,3532384675.16129,1644814371.0,1012809549.8387097,1710015540.903226,2170383930.032258,497466631.6451613,432677884.2903226,1787561471.516129,585697935.4193548
중앙로15길,1000652,2017.6129032258063,2.5483870967741935,3723176.9032258065,7.612903225806452,5434971767.290322,1461728542.8387096,639148775.6774193,370354353.9032258,707642715.8064516,857479402.8064516,195601865.2580645,159817829.4516129,824432862.9032258,218765418.6451613
중앙로1길,1000653,2017.6129032258063,2.5483870967741935,3573553.6774193547,7.612903225806452,4809747472.129032,1305808494.6774194,579704954.3225807,330269544.32258064,637374329.548387,775097452.0967742,173058959.29032257,140575429.7419355,663436109.4193548,204422198.70967743
중앙로25길,1000542,2017.6129032258063,2.5483870967741935,3588478.9032258065,7.387096774193548,7416906279.419354,2072388987.6451614,881160644.2903225,518414053.8064516,995186331.8064516,1145781565.935484,253068679.4516129,231120402.32258064,1009731496.516129,310054117.6451613
중앙로32길,1000543,2017.6129032258063,2.5483870967741935,3825259.7419354836,7.387096774193548,5976813828.258064,1477401703.516129,716493735.9354838,410582765.0645161,728901596.8064516,1008421878.7419355,218990975.70967743,170825382.9032258,996099196.1935484,249096593.38709676
중앙로36길,1000544,2017.6129032258063,2.5483870967741935,3852418.419354839,7.612903225806452,6415480670.580646,1639487288.387097,762301468.0645162,440618334.0967742,794181186.7096775,1047283483.9354838,223075519.61290324,189033917.87096775,1051725400.8064516,267774071.0967742
중앙로45길,1000545,2017.6129032258063,2.5483870967741935,3241900.2580645164,6.612903225806452,9103212776.451612,2479459303.548387,1098416722.064516,660043210.7096775,1204363208.032258,1446423954.7096775,342397516.2258065,282622753.38709676,1210418594.2580645,379067513.516129
중앙로47길,1000546,2017.6129032258063,2.5483870967741935,3263032.8387096776,6.612903225806452,8125217881.709678,2297088898.903226,972148979.1935484,583268078.0967742,1104271987.8387096,1254502360.6774194,285357456.9677419,257894248.80645162,1029177203.7419355,341508667.483871
중앙로51길,1000547,2017.6129032258063,2.5483870967741935,2990263.3225806453,6.612903225806452,9816164159.806452,2546843155.354839,1209856271.903226,716093549.4193548,1283982456.096774,1631345193.935484,423904014.3548387,287435287.2580645,1313367518.6774194,403336712.8064516
중앙로55길,1000548,2017.6129032258063,2.5483870967741935,2935092.6774193547,6.612903225806452,8100875045.548388,2131877903.516129,991367870.1612903,591493812.1290323,1071066814.2258065,1335011642.6774194,336842114.61290324,240345631.58064517,1068640672.6451613,334228584.0
증가로10길,1000447,2017.6129032258063,2.5483870967741935,3569689.935483871,7.580645161290323,8526916475.967742,2237716734.580645,1041291408.483871,641412389.548387,1110140442.032258,1433584419.516129,319962067.4516129,262343674.7419355,1112430416.935484,368034922.67741936
증가로20가길,1000448,2017.6129032258063,2.5483870967741935,3424979.193548387,6.935483870967742,11262219072.64516,2958374835.774194,1359288820.580645,802882489.0645162,1472523790.3225806,1857769861.2258065,405233189.8064516,336799427.3548387,1589850517.6451614,479496140.87096775
증가로23나길,1000449,2017.6129032258063,2.5483870967741935,3353799.9032258065,6.774193548387097,14797495154.0,3857738494.290323,1781433797.483871,1039237392.8064516,1940739332.8064516,2472915558.0,534037183.9677419,431297450.6451613,2112251065.2258065,627844878.7741935
증가로6길,1000450,2017.6129032258063,2.5483870967741935,3260766.580645161,6.741935483870968,7553306753.064516,1963145245.935484,922226951.483871,564239569.7096775,974864078.9032258,1277216226.967742,284457294.7096774,229829597.6451613,1011889854.3548387,325437933.3548387
증산로13길,1000422,2017.6129032258063,2.5483870967741935,3023494.806451613,6.612903225806452,7960345492.16129,2084002155.8064516,960518633.0967742,568358416.7741935,1050176472.548387,1327641827.483871,303406214.58064514,233859341.6451613,1101901751.3225806,330480678.9032258
